genres,app_name,release_date,price,id,developer
"['Casual', 'Free to Play', 'Indie']",Hide and Seek - Traffic Cone,2017-08-31,0.99,693627.0,Llama Software
"['Casual', 'Free to Play', 'Indie']",Hide and Seek - Sun Hat,2017-08-31,0.99,693615.0,Llama Software
['RPG'],鸿源战纪 - Tales of Hongyuan OST,2017-08-31,0.0,702800.0,弘原游戏
"['Casual', 'Free to Play', 'Indie']",Hide and Seek - Top Hat,2017-08-31,0.99,693590.0,Llama Software
"['Casual', 'Free to Play', 'Indie']",Hide and Seek - White Headband,2017-08-31,0.0,693623.0,Llama Software
"['Casual', 'Free to Play', 'Indie']",Hide and Seek - Workout Headband,2017-08-31,0.0,689430.0,Llama Software
"['Casual', 'Free to Play', 'Indie']",Hide and Seek - Valkyrie Helm,2017-08-31,1.99,693638.0,Llama Software
['RPG'],鸿源战纪 - Tales of Hongyuan,2017-08-31,12.99,678560.0,弘原游戏
"['Casual', 'Indie', 'Strategy']",TMM: Entourage,2017-08-31,9.99,556310.0,Chocolate Ship Games
"['Adventure', 'Casual', 'Free to Play', 'Strategy', 'Early Access']",Epic Cards Battle 2-Dragons Rising(TCG),2018-09-10,0.0,687630.0,momoStorm Entertainment
"['Action', 'Indie']",SuperLuminauts,2017-08-31,9.99,670080.0,LampFire
"['Casual', 'Free to Play', 'Indie']",Hide and Seek - Box Head,2017-08-31,1.99,693618.0,Llama Software
"['Casual', 'Free to Play', 'Indie']",Hide and Seek - Unicorn Horn,2017-08-31,0.99,693619.0,Llama Software
"['Casual', 'Free to Play', 'Indie']",Hide and Seek - Viking Hat,2017-08-31,1.99,693602.0,Llama Software
"['Adventure', 'Indie', 'Simulation']",Graveyard Keeper,2018-01-01,4.99,599140.0,Lazy Bear Games
"['Casual', 'Free to Play', 'Indie']",Hide and Seek - Witch Hat,2017-08-31,2.99,693634.0,Llama Software
"['Adventure', 'Indie']",Unknown Fate,2016-04-21,4.99,510390.0,
"['Action', 'RPG']",Karradash - The Lost Dungeons,2017-08-31,3.99,682020.0,68k Studios
"['Adventure', 'Indie', 'RPG']","SUPER ARMY OF TENTACLES 3, XPACK I: God Makes Gnome Mistakes",2017-08-31,1.99,594540.0,Stegalosaurus Game Development
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",Trivia Vault: Science & History Trivia 2,2017-09-01,0.99,699590.0,Ripknot Systems
['Strategy'],Peninsular War Battles,2017-09-01,9.99,675950.0,HexWar Games
"['Action', 'Casual', 'Indie']",Ship It - Official Soundtrack,2017-09-01,4.99,564770.0,Think On Labs
"['Action', 'Adventure', 'Indie', 'RPG']",Songbringer,2017-09-01,19.99,367080.0,Wizard Fu
"['Casual', 'Indie']",The Dew,2017-09-01,4.99,692950.0,ZZICON
"['Action', 'Adventure', 'Indie']",Greedy Guns,2017-09-01,14.99,471700.0,Tio Atum
"['Action', 'Casual', 'Indie']",NanoScape Soundtrack,2017-09-01,0.99,698390.0,SnowFlame
"['Indie', 'Simulation', 'Sports', 'Strategy']",Australian Football Coach,2017-09-01,12.99,578010.0,Statto Software
"['Free to Play', 'Massively Multiplayer', 'RPG']",Twin Saga,2017-04-12,0.0,454910.0,X-Legend
"['Indie', 'Racing']",Watch Out,2017-09-01,1.99,691860.0,Noctecraft Entertainment
"['Action', 'Indie']",ArchRobo - Robotic Annihilation,2017-09-01,1.99,692110.0,Ameet Sharma
['Indie'],spaceBOUND,2017-09-01,9.99,653190.0,Gravity Whale Games
"['Action', 'Adventure', 'Casual', 'Indie']",Achievement Hunter: Wizard,2017-09-01,0.99,693870.0,putilin_industries
"['Action', 'Strategy']",Bloons TD 5 - Samurai Ninja Monkey Skin,2017-09-01,1.99,691490.0,Ninja Kiwi
"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",Fishing Planet: Topwater Midnight Pack,2017-09-01,54.99,591981.0,Fishing Planet LLC
['Simulation'],FSX Steam Edition: Night Environment: Spain Add-On,2017-09-01,18.99,622356.0,Chris Bell - Creative Design Studios
"['Action', 'Adventure', 'Indie']",Deep Ones Soundtrack,2017-09-01,0.99,701320.0,BURP! Games
"['Early Access', 'Casual', 'Indie', 'Strategy', 'VR']",Magician's Gambit,2016-04-21,8.99,649120.0,
"['Action', 'Indie', 'VR']",HORIZON VANGUARD,2016-04-21,4.99,598740.0,
"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",Ways of History,2017-09-01,0.0,619310.0,Glyph Worlds
['Casual'],The Istrys,2017-12-06,0.0,668850.0,Hohng LLC
"['Action', 'Indie']",Xenia,2017-09-01,4.99,687310.0,Dimitrios Floros
"['Action', 'Indie']",Boss Defiance,2017-09-01,4.99,619470.0,Tiny Pixel
"['Indie', 'RPG', 'Strategy']",Age of Fear 3: The Legend,2017-09-01,19.99,431700.0,Leslaw Sliwko
"['Adventure', 'Indie', 'Simulation']",Four Horsemen,2017-04-15,14.99,668200.0,Nuclear Fishin' Software
"['Casual', 'Free to Play', 'Indie', 'Simulation']",Doodle God Blitz,2017-09-01,0.0,625430.0,JoyBits Ltd.
['Indie'],Knossos,2017-09-01,9.99,666790.0,Knossos Software
"['Action', 'Indie']",a nifty game,2017-09-01,6.99,591390.0,Pixel with Hat
"['Action', 'Adventure', 'Indie']",Ravager,2017-09-01,8.99,689100.0,"Nikhil Tailor,Ariflare"
"['Casual', 'Indie']",Find this!,2017-09-01,0.99,698300.0,For Kids
"['Adventure', 'Indie']",All Haze Eve,2017-09-01,2.99,680680.0,xrrawva
"['Action', 'Sports', 'FPS']",Fields of Battle,2016-04-21,0.0,370800.0,
"['Action', 'Adventure', 'VR']",Tales of Glacier (VR),2016-04-21,5.99,676880.0,
"['Adventure', 'RPG']",岚零之风 - Wind Horizon,2017-09-03,1.99,700510.0,RBIOKuriboh
"['Casual', 'Indie']",MOAR ZAMBIZ (ZAMBI 2 KIL DLC),2017-09-04,9.99,698940.0,BunchOD00dz
"['Action', 'Casual', 'Indie']",Neon Сoliseum,2017-09-04,2.99,686300.0,Mantis Games
"['Casual', 'Indie']",ZAMBI 2 KIL,2017-09-04,0.99,698930.0,BunchOD00dz
"['Action', 'Casual', 'Indie']",Bees Knees,2017-09-03,0.99,700050.0,JimJamsGames
"['Action', 'Adventure', 'RPG']",Knightfall Original Soundtrack,2017-09-04,2.99,705720.0,Static City Games
"['Adventure', 'Casual', 'Indie']",The Adventurer and His Backpack,2017-09-04,2.99,635410.0,疯王子
"['Indie', 'Strategy']",100% Orange Juice - Witch Pack,2017-09-04,2.99,704180.0,Orange_Juice
"['Action', 'Adventure', 'RPG', 'Early Access']",Knightfall,2017-09-04,9.99,625000.0,Static City Games
"['Adventure', 'Casual', 'Indie']",Reaching for Petals - Official Soundtrack,2017-09-04,1.99,704610.0,Blue Entropy Studios
"['Action', 'Casual', 'Indie', 'Early Access']",Press and Jump,2017-09-04,0.99,697940.0,Limed
"['Action', 'Indie', 'Racing', 'Sports', 'Early Access']",All-Star Fruit Racing,2017-09-04,14.99,673190.0,3DClouds.it
"['Adventure', 'Casual', 'Indie']",Reaching for Petals,2017-09-04,4.99,636170.0,Blue Entropy Studios
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Jannet (Character for Occult RERaise),2017-09-05,2.99,698354.0,Arcane Raise
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Dante (Character for Occult RERaise),2017-09-05,2.99,698355.0,Arcane Raise
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Nikolai (Character for Occult RERaise),2017-09-05,2.99,698356.0,Arcane Raise
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Blaze (Character for Occult RERaise),2017-09-05,2.99,698359.0,Arcane Raise
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Zeke (Character for Occult RERaise),2017-09-05,2.99,698357.0,Arcane Raise
"['Action', 'Adventure', 'Indie', 'Early Access']",The Last One,2016-04-21,4.99,601380.0,Phoenix Interactive Studio
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",- Occult RERaise -,2017-09-05,5.99,698310.0,Arcane Raise
"['Free to Play', 'Indie', 'Simulation', 'Strategy', 'Early Access']",Slizer Battle Management System,2017-09-05,0.0,673620.0,slizer88
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Nixon (Character for Occult RERaise),2017-09-05,2.99,698358.0,Arcane Raise
['Movie'],Nick Thune: Good Guy,2016-12-22,4.99,646740.0,
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – 3 Doors Down Song Pack II,2017-09-05,11.99,637729.0,Ubisoft - San Francisco
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – 3 Doors Down - “It’s Not My Time”,2017-09-05,2.99,637730.0,Ubisoft - San Francisco
"['Casual', 'Indie', 'Simulation', 'Strategy']",AMPLITUDE: A Visual Novel,2017-09-05,10.99,704680.0,Ceylon Entertainment
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – 3 Doors Down - “Let Me Go”,2017-09-05,2.99,637731.0,Ubisoft - San Francisco
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – 3 Doors Down - “Be Like That”,2017-09-05,2.99,637732.0,Ubisoft - San Francisco
"['Adventure', 'Indie']",Solaria Moon,2017-09-06,9.99,623930.0,3y3.net
"['Action', 'Indie', 'RPG']",The Metronomicon – The End Records Challenge Pack,2017-09-06,1.99,674670.0,Puuba
"['Action', 'Adventure', 'Indie']",The Last Tree: Soundtrack,2017-09-06,0.0,646140.0,Dalibor Kamnjanac
"['Casual', 'Indie', 'Simulation']",Fidget Spinner,2017-09-06,0.99,657630.0,Antonio Renna
"['Action', 'Casual', 'Indie']",Square x Square,2017-09-06,3.99,654750.0,"Pirates Of Love,Arthur Doggo"
['RPG'],Two Worlds II - CoT Soundtrack,2017-09-06,2.99,633980.0,Reality Pump Studios
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']","I LOVE DROZDOV ""TERRA VIVA""",2017-08-30,1.99,707690.0,ILLUMICORP
"['Adventure', 'Casual', 'Indie', 'RPG']",Army of Tentacles: CHARITY DLC FOR DISASTER RELIEF PLACES,2017-09-06,0.99,710730.0,Stegalosaurus Game Development
"['Adventure', 'Indie', 'Strategy', 'Early Access']",Aya's Journey,2017-09-06,2.99,705390.0,Boogygames Studios
"['Action', 'Adventure', 'Racing', 'RPG']","BLOCK WARRIORS: ""Open World"" Game",2017-09-05,1.99,704210.0,Voltornas Games
"['Casual', 'Indie', 'Racing']",Pixel Traffic: Risky Bridge,2017-09-06,0.99,699750.0,For Kids
"['Casual', 'Indie', 'Strategy']",Eight-Minute Empire,2017-09-06,6.99,656590.0,"Acram Digital,Mobo Studio"
"['Action', 'Casual', 'Indie', 'Simulation']",Kitten Rampage,2016-02-03,7.99,434360.0,Dexmes
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Town Backdrop: Dunstone (5E),2017-09-06,3.99,706650.0,"SmiteWorks USA, LLC"
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Forest Kingdom KS (Token Pack),2017-09-06,7.99,709130.0,"SmiteWorks USA, LLC"
['Adventure'],Tokyo Dark: Collector’s Upgrade,2017-09-07,40.08021134238262,706580.0,Cherrymochi
"['Movie', 'Drama']",Big Eyes,2015-04-03,3.99,647720.0,
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Feats of Legend: 20 Orc Feats (PFRPG),2017-09-06,1.99,710050.0,"SmiteWorks USA, LLC"
"['Action', 'Casual', 'Indie']",Slash/Dots.,2017-09-06,1.99,698880.0,NASPAPA GAMES
"['Movie', 'Romance', 'Action', 'Sci-fi']",The Giver,2014-11-24,3.99,647330.0,
['Action'],Senko no Ronde 2 旋光の輪舞２,2017-09-06,39.99,574160.0,G.rev Ltd.
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - MADO,2017-09-06,9.99,662970.0,"KADOKAWA,Yoji Ojima"
"['Casual', 'Indie']",CRACKHEAD Theme Tune,2017-08-09,0.99,696300.0,Kev Jackson
"['Casual', 'Indie', 'Strategy']",Eight-Minute Empire: Starfall Crater Map,2017-09-06,2.99,702414.0,"Acram Digital,Mobo Studio"
"['Comedy', 'Movie', 'Satire']",Don Verdean,2016-03-11,3.99,538260.0,
"['Casual', 'Indie', 'Strategy']",Eight-Minute Empire: Southern Plains Map,2017-09-06,2.99,702413.0,"Acram Digital,Mobo Studio"
"['Simulation', 'Free to Play', 'Action', 'Indie', 'VR', 'Robots', 'Mechs']",The IOTA Project,2016-04-21,0.0,660520.0,
"['Action', 'Free to Play']",Blacksquad - EA FREE TIMED WEAPON PACKAGE 3,2017-09-08,0.0,654174.0,NS STUDIO
"['Animation &amp; Modeling', 'Video Production']",Cathodemer,2017-09-08,19.99,697860.0,Joel Kivelä
"['Action', 'Free to Play']",Blacksquad - S15 FIRST RELEASE PACKAGE,2017-09-08,24.99,654175.0,NS STUDIO
"['Free to Play', 'Action', 'Adventure', 'Indie', 'Casual', 'VR', 'Sci-fi', 'Bullet Hell', 'Great Soundtrack', 'Arcade', 'Third-Person Shooter', ""Shoot 'Em Up""]",MSI Electric City: Core Assault,2016-04-21,0.0,691930.0,
"['Action', 'Indie']",2D Neon Cube,2017-09-08,1.99,701720.0,Laush Dmitriy Sergeevich
"['Action', 'Casual', 'Indie']",Grav Blazer Squared,2017-09-08,0.99,703530.0,Ripknot Systems
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']",SLI-FI: 2D Planet Platformer,2017-09-08,3.99,668230.0,etaxoft
"['Action', 'Casual', 'Indie', 'Simulation']",Bouncing Duck Simulator,2017-09-08,4.99,696560.0,Damien Sueur
"['Action', 'Strategy']",Bloons TD 5 - Mystical Apprentice Monkey Skin,2017-09-08,1.99,691500.0,Ninja Kiwi
['Simulation'],Train Simulator: Wutachtalbahn: Lauchringen – Immendingen Route Add-On,2017-09-08,19.99,562378.0,Dovetail Games
"['Design &amp; Illustration', 'Photo Editing']",CGWallpapers.com - 300 Wallpapers Pack,2017-09-07,9.99,692240.0,Flamy Frog Interactive
"['Adventure', 'Casual', 'Indie']",Archaica: The Path of Light,2017-09-08,14.99,550590.0,Two Mammoths
"['Simulation', 'Strategy']",Project Highrise: Tokyo Towers,2017-09-08,1.99,636501.0,SomaSim
"['Adventure', 'Casual', 'Indie', 'Simulation']",Little Dog,2017-09-08,1.99,703040.0,Vyacheslav Shilikhin
"['Action', 'Indie']",Pixel Gladiator,2017-09-08,4.99,542400.0,Durbek
"['Action', 'Adventure', 'Indie']",Laika 2.0,2017-09-08,9.99,675140.0,Studio Albatros
"['Action', 'Indie', 'Early Access']",HIVE: Altenum Wars,2017-09-08,5.99,468330.0,Catness Game Studios
"['Adventure', 'Indie']",Kitten adventures in city park,2017-09-08,0.0,643870.0,Lokator Studio
"['Adventure', 'Indie', 'RPG']",Kingdom: The Far Reaches,1995-12-30,9.99,700880.0,Interplay
"['Adventure', 'Indie']",Kitten adventures in city park - Bonus Content,2017-09-08,4.99,710580.0,Lokator Studio
"['Indie', 'Racing', 'Sports']",Hyperun,2017-07-11,9.99,565390.0,Concrete Games
['RPG'],Res Judicata: Vale of Myth,2017-09-29,9.99,670970.0,Blue Booth Studios
"['Action', 'Indie', 'Early Access']",Planet Bash,2017-09-08,4.99,700400.0,Killerkun
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",KILL THE EMOJI 😱,2017-09-08,2.99,698720.0,DRUNKEN APES
"['Action', 'Indie']",Startide,2017-09-08,9.99,598500.0,"Swimming Scorpions,MMEU"
"['Action', 'Indie', 'Casual', 'Sports', 'VR']",VRQB,2016-04-21,7.99,569420.0,
"['Action', 'Indie']",Space Shock 3,2017-09-08,1.99,662560.0,BekkerDev Studio
"['Action', 'Adventure']",Bottle_Shooter,2016-04-21,0.99,663220.0,
"['Indie', 'Simulation', 'Strategy', 'Early Access']",Automobile Tycoon,2017-09-12,11.99,656490.0,Silver Lemur Games
"['Action', 'Free to Play', 'Strategy']",Brawl of Ages,2017-09-12,0.0,529840.0,"BNA Studios, LLC"
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']",The Ultimatest Battle,2017-09-12,0.0,669580.0,Ediogames
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",Crankies Workshop: Grizzbot Assembly,2017-09-12,0.99,705420.0,Crankies Smartworks
"['Action', 'Indie']",Super Mr. Kake,2017-09-12,4.99,672050.0,Five entertainment
"['Adventure', 'Indie', 'Casual', 'VR']",Edmonton Trolley Car,2016-04-21,5.99,701990.0,
"['Casual', 'Indie', 'Simulation', 'Strategy']",Shopping Tycoon,2017-09-12,9.99,659130.0,DreamsSoftGames
"['Action', 'Indie', 'Strategy']",DEFENDER OF EARTH VS THE ALIEN ARMADA,2017-09-12,6.99,677680.0,MONKEY WRENCH STUDIO INC.
"['Adventure', 'Casual', 'Indie']",Trackless,2017-09-12,9.99,586660.0,12 East Games
"['Simulation', 'Sports']",Dino Dini's Kick Off™ Revival - Steam Edition,2017-09-12,9.99,537740.0,Koo Games Ltd
"['Indie', 'Exploration', 'Walking Simulator', 'Casual', 'Great Soundtrack', 'VR']",Manifest 99,2016-04-21,5.99,664450.0,
"['Casual', 'Indie']",BlockGame,2017-09-12,3.99,688110.0,Tyler Pomplon
"['Free to Play', 'Strategy', 'Early Access']",Hand of the Gods,2017-09-12,0.0,648430.0,Hi-Rez Studios
['Utilities'],Wing Pro 6 Commercial Use Upgrade,2017-09-12,119.99,621320.0,Wingware
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – 80s Mix Song Pack IV,2017-09-12,7.99,637735.0,Ubisoft - San Francisco
['Racing'],NASCAR Heat 2 - Free September Toyota Pack,2017-09-12,0.0,703441.0,Monster Games
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Ratt - “Lay It Down”,2017-09-12,2.99,637736.0,Ubisoft - San Francisco
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",Trivia Vault: Super Heroes Trivia 2,2017-09-12,0.99,705090.0,Ripknot Systems
['Utilities'],Wing Pro 6,2017-09-12,79.99,621300.0,Wingware
['Racing'],NASCAR Heat 2 - September Jumbo Expansion,2017-09-12,9.99,703440.0,Monster Games
"['Casual', 'Indie']",Nimble Fish,2017-09-12,0.99,704440.0,For Kids
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Steve Winwood - “Higher Love”,2017-09-12,2.99,637737.0,Ubisoft - San Francisco
"['Action', 'RPG']",Ys VIII: Lacrimosa of DANA - Digital Mini Art Book / デジタル・ミニ・アートブック,2017-09-12,4.99,677691.0,Nihon Falcom
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Huey Lewis & The News - “Hip To Be Square”,2017-09-12,2.99,637738.0,Ubisoft - San Francisco
"['Action', 'RPG']",Ys VIII: Lacrimosa of DANA - Digital Soundtrack Sampler / デジタル・サウンドトラックお試し版,2017-09-12,4.99,677692.0,Nihon Falcom
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']",ZOMBIE CAR MASSACRE 💀,2017-09-12,0.99,703070.0,DRUNKEN APES
"['Massively Multiplayer', 'RPG']",XAOC 月圓奏鼓祭 Luna Fiesta - Original Soundtrack -,2017-09-13,3.99,702330.0,WindThunder Studio
"['Action', 'RPG']",Ys VIII: Lacrimosa of DANA - Adol’s Adventure Essentials DLC / アドルの冒険必携セット,2017-09-12,4.99,677690.0,Nihon Falcom
"['Massively Multiplayer', 'RPG']",XAOC 天燁緒極霸百寶箱,2017-09-13,79.99,695500.0,WindThunder Studio
"['Massively Multiplayer', 'RPG']",The Art of XAOC,2017-09-13,2.99,704160.0,WindThunder Studio
"['Massively Multiplayer', 'RPG']",XAOC 雷鈺密探百寶箱,2017-09-13,10.99,650260.0,WindThunder Studio
"['Indie', 'RPG', 'Strategy']",Steam Tactics,2017-09-12,9.99,708950.0,Igor Rashkuev
"['Indie', 'Simulation', 'Strategy']",Garden Tale,2017-09-13,9.99,614530.0,Bonion Games
"['Action', 'Casual', 'Indie']",BrambleLash,2017-09-13,9.99,453220.0,Bytesprite
"['Action', 'Adventure', 'Indie']",Samurai Riot,2017-09-13,14.99,658790.0,Wako Factory
"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",Crankies Workshop: Bozzbot Assembly,2017-09-13,0.99,705400.0,Crankies Smartworks
"['RPG', 'Strategy']",Tower of Time Soundtrack,2017-09-13,0.0,713280.0,Event Horizon
"['Action', 'Adventure', 'Indie']",Samurai Riot - Soundtrack,2017-09-13,3.99,707160.0,Wako Factory
"['Casual', 'Indie']",Mr Rabbit's Jigsaw Puzzle,2017-09-13,1.99,685040.0,Alakhaine Specialist Consulting Limited
['Education'],Gonio VR,2016-04-21,199.99,619250.0,
"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",Epic Tavern,2017-09-13,24.99,517720.0,Hyperkinetic Studios
['Strategy'],Star Realms - Cosmic Gambit,2017-09-13,3.99,683990.0,White Wizard Games
"['Action', 'Indie', 'Racing']",Astral Traveler,2017-09-13,4.99,618630.0,"Dragon Slumber,Brainoid"
"['Action', 'Adventure', 'Casual', 'Indie']",Bitcoin Collector,2017-09-13,0.99,704190.0,Blender Games
"['Action', 'Adventure', 'Indie', 'Simulation']",3030 Deathwar Redux,2017-09-13,14.99,464360.0,Bird in Sky
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - U02: Murder in Stoneholme (PFRPG),2017-09-13,6.99,649700.0,"SmiteWorks USA, LLC"
"['Casual', 'Indie']",Guitar Hardness,2017-09-13,0.99,694470.0,Lonely Dev
"['Adventure', 'Casual']",Dead Reckoning: Brassfield Manor Collector's Edition,2017-09-13,12.99,695990.0,Eipix Entertainment
"['Action', 'Indie']",Citadale: The Legends Trilogy,2017-09-13,9.99,670410.0,Ezekiel Rage
"['Action', 'Adventure', 'Indie', 'RPG']",Fall of Light,2017-09-28,14.99,633950.0,RuneHeads
"['Movie', 'Drama', 'Comedy']",Dean,2017-08-29,4.99,666480.0,
"['Action', 'Sci-fi', 'Movie']",Drone Wars,2017-09-12,4.99,669200.0,
"['Casual', 'Indie']",Juice Fresh,2017-09-13,0.99,697640.0,Candy Smith
"['Adventure', 'Indie', 'Casual', 'VR']",Ocean Rift,2016-04-21,9.99,422760.0,
"['Action', 'Indie', 'Massively Multiplayer']",Robots.io,2017-09-13,7.99,704070.0,Super Games Studio
"['Action', 'Casual', 'Free to Play', 'Indie', 'Strategy']",Invisigun Heroes - Soundtrack,2017-09-13,3.99,632190.0,Sombr Studio
"['Action', 'Indie']",ERSATZ,2017-09-13,8.99,703720.0,Paris Stalker
"['Action', 'Indie']",Functions - Ersatz Original Soundtrack,2017-09-13,3.99,704600.0,Paris Stalker
['Sports'],PRO EVOLUTION SOCCER 2018,2017-09-13,59.99,592580.0,"Konami Digital Entertainment Co., Ltd."
"['Action', 'Indie']",Duped,2017-09-29,3.99,712760.0,Reuben Moorhouse
['Action'],BlazBlue Centralfiction - Additional Playable Character JUBEI,2017-09-14,7.99,708880.0,Arc System Works
"['Action', 'Casual', 'Strategy']",The Onion Knights - Definitive Edition,2017-09-14,9.99,601580.0,THEM corporation
"['Adventure', 'Casual', 'Indie']",Labyrinthian,2017-09-14,0.99,699410.0,Benjamin Scott
"['Adventure', 'Casual', 'Indie', 'Simulation']","Maggie's Movies - Camera, Action!",2017-09-13,12.99,691580.0,World-Loom
"['Casual', 'Indie', 'Strategy']",Swim Out,2017-09-14,5.99,662200.0,Lozange Lab
['Simulation'],OMSI 2 Add-on Express 91.06,2017-09-14,0.0,708170.0,Mani Kommoula
